gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,PaperlessBilling,MonthlyCharges,TotalCharges,InternetService_DSL,InternetService_Fiber optic,InternetService_No,Contract_Month-to-month,Contract_One year,Contract_Two year,PaymentMethod_Bank transfer (automatic),PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Churn
0,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.508457711442786,0.005833141010846987,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,0,0.22535211267605634,0,0,0,1,0,0,1,1,1,0.3139303482587064,0.09433994922686362,1,0,0,1,0,0,0,0,0,1,0.0
1,0,0,0,0.02816901408450704,1,0,0,0,0,1,0,1,0,0.672139303482587,0.02924071082390953,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,1,0.9295774647887325,1,1,1,0,1,0,1,1,1,0.6114427860696517,0.6086545118855297,1,0,0,0,0,1,0,0,1,0,1.0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.026865671641791017,0.00024809600738518334,0,0,1,1,0,0,1,0,0,0,0.0
1,1,0,0,0.0,1,1,0,0,0,0,0,0,0,0.32139303482587056,0.003663743364874221,1,0,0,1,0,0,0,0,0,1,1.0
1,1,1,0,0.4366197183098592,1,1,0,0,1,0,0,0,0,0.6074626865671642,0.29439187629817676,0,1,0,1,0,0,0,0,0,1,0.0
0,0,1,1,0.5633802816901409,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.0899376875144242,0,0,1,0,1,0,1,0,0,0,0.0
0,0,1,0,0.0,1,0,0,0,0,0,1,0,1,0.6199004975124378,0.007125548119086083,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.2577114427860696,0.002925225017309023,1,0,0,1,0,0,1,0,0,0,0.0
1,0,1,1,0.15492957746478872,1,1,0,1,1,0,0,0,1,0.6592039800995024,0.10363489499192247,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,1,0.8591549295774649,1,1,1,1,0,0,1,1,1,0.8681592039800995,0.7464112624048004,0,1,0,1,0,0,0,0,1,0,0.0
1,0,0,0,0.295774647887324,1,0,0,1,0,0,0,1,1,0.6572139303482587,0.211960535425802,0,1,0,1,0,0,0,0,0,1,1.0
1,0,0,1,0.22535211267605634,1,1,0,1,1,1,0,0,1,0.7407960199004975,0.17748096007385183,0,1,0,1,0,0,0,1,0,0,0.0
1,0,1,1,1.0,1,1,0,0,0,0,0,0,1,0.07960199004975121,0.22723863374105702,0,0,1,0,0,1,1,0,0,0,0.0
0,0,1,1,0.7746478873239437,1,1,0,1,0,1,1,0,1,0.7830845771144279,0.6246711285483498,0,1,0,1,0,0,0,1,0,0,0.0
1,0,0,0,0.11267605633802817,1,0,0,0,0,0,0,0,1,0.021890547263681587,0.014856912070159243,0,0,1,1,0,0,0,1,0,0,0.0
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9706467661691541,0.9700092314793446,0,1,0,0,0,1,1,0,0,0,0.0
0,0,0,0,0.26760563380281693,1,0,1,1,1,1,1,1,1,0.8950248756218905,0.2521232402492499,0,1,0,1,0,0,1,0,0,0,0.0
0,0,1,1,0.25352112676056343,1,0,0,0,0,0,0,0,0,0.019402985074626844,0.04253404108008309,0,0,1,0,0,1,0,0,0,1,0.0
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.4925373134328358,0.011291253173321025,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.7323943661971831,0,0,0,0,1,1,1,1,0,0.36467661691542286,0.34929033002538656,1,0,0,0,1,0,0,1,0,0,0.0
1,1,0,0,0.36619718309859156,1,1,0,0,0,0,0,1,1,0.6666666666666666,0.26176436648972995,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.07042253521126761,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.012889453034848834,0,0,1,1,0,0,1,0,0,0,0.0
0,0,1,1,0.11267605633802817,1,1,0,0,1,0,1,0,1,0.717412935323383,0.0864412647126702,0,1,0,0,1,0,0,0,1,0,0.0
1,0,1,1,0.09859154929577466,1,1,0,1,0,0,0,0,0,0.3731343283582089,0.04938841449342258,1,0,0,1,0,0,0,0,1,0,0.0
1,0,1,1,0.9859154929577465,1,1,1,1,1,1,1,1,0,0.9587064676616915,0.9325467343641819,0,1,0,0,0,1,1,0,0,0,0.0
1,0,0,0,0.1267605633802817,1,1,0,1,0,0,0,0,1,0.6149253731343283,0.09368797599815372,0,1,0,1,0,0,1,0,0,0,1.0
0,0,0,0,0.0,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.00013847219016847444,0,0,1,1,0,0,0,0,0,1,1.0
1,0,1,0,0.9859154929577465,0,0,1,1,1,1,1,1,0,0.48308457711442776,0.5389279944611124,1,0,0,0,1,0,1,0,0,0,0.0
0,0,1,0,0.943661971830986,1,0,0,1,0,1,1,1,1,0.8164179104477611,0.7772386337410571,0,1,0,0,1,0,0,0,1,0,0.0
0,0,0,0,0.46478873239436624,1,1,0,1,0,1,1,1,1,0.8666666666666666,0.4063985691207016,0,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.35211267605633806,1,0,0,1,1,1,0,0,1,0.6661691542288557,0.24991922455573504,0,1,0,0,1,0,0,0,1,0,0.0
1,0,0,0,0.295774647887324,1,0,1,0,0,0,0,0,1,0.3039800995024875,0.1195245788137549,1,0,0,1,0,0,0,1,0,0,1.0
0,0,0,0,0.08450704225352114,1,0,0,0,0,0,0,0,1,0.006965174129353213,0.01289522270943919,0,0,1,1,0,0,0,0,0,1,0.0
1,0,1,0,0.26760563380281693,1,0,0,0,0,0,0,0,1,0.5129353233830846,0.1755769674590353,0,1,0,1,0,0,1,0,0,0,0.0
1,0,1,0,0.8309859154929577,1,1,0,1,1,0,1,1,1,0.8746268656716417,0.737647126702054,0,1,0,1,0,0,0,0,1,0,0.0
0,0,1,1,1.0,1,0,0,0,0,0,0,0,0,0.02288557213930348,0.16313754904223401,0,0,1,0,0,1,0,0,1,0,0.0
1,1,1,0,1.0,1,1,0,1,1,0,1,1,1,0.8706467661691543,0.8782656358181399,0,1,0,0,1,0,0,1,0,0,0.0
0,0,0,0,0.04225352112676056,1,1,0,0,0,0,0,0,0,0.06965174129353235,0.00958919916916686,0,0,1,1,0,0,0,0,0,1,0.0
0,0,1,1,0.2112676056338028,1,0,0,0,0,0,0,0,0,0.014925373134328346,0.03399492268636049,0,0,1,1,0,0,0,0,1,0,0.0
1,1,1,0,0.8591549295774649,1,1,1,0,1,0,1,1,1,0.861691542288557,0.7262981767828294,0,1,0,0,1,0,0,0,1,0,0.0
1,0,0,0,0.1267605633802817,1,0,0,0,0,1,0,1,1,0.4248756218905473,0.07047657512116316,1,0,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0.4225352112676057,1,1,0,1,0,0,0,0,1,0.6258706467661692,0.302532887145165,0,1,0,1,0,0,0,0,1,0,0.0
1,0,1,0,0.9859154929577465,1,0,0,0,0,0,0,0,0,0.008457711442786064,0.1562024001846296,0,0,1,0,0,1,0,1,0,0,0.0
0,0,0,0,0.8028169014084507,1,0,0,0,0,0,0,0,0,0.025373134328358193,0.13771636279713825,0,0,1,0,0,1,0,0,0,1,0.0
0,0,1,1,0.971830985915493,1,1,1,1,1,1,1,1,1,0.7154228855721393,0.7175455804292639,1,0,0,0,0,1,0,1,0,0,0.0
1,0,1,0,0.9859154929577465,1,1,1,1,1,1,1,1,0,0.7149253731343282,0.7260673897992153,1,0,0,0,0,1,0,0,1,0,0.0
0,1,0,0,0.9577464788732395,1,1,1,0,1,1,0,1,0,0.5557213930348258,0.5783752596353565,1,0,0,0,0,1,0,1,0,0,0.0
1,1,0,0,0.0,1,1,0,0,0,0,0,1,1,0.6646766169154228,0.007644818832217863,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,1,1.0,1,1,1,1,1,1,1,1,1,0.9999999999999999,0.998574890376183,0,1,0,0,0,1,1,0,0,0,0.0
1,0,1,0,0.35211267605633806,1,0,0,0,0,1,0,1,0,0.673134328358209,0.2512866374336487,0,1,0,1,0,0,0,1,0,0,0.0
1,0,1,0,0.4507042253521127,1,1,0,0,1,1,0,1,1,0.763681592039801,0.34495153473344103,0,1,0,1,0,0,0,1,0,0,0.0
1,0,1,1,0.1267605633802817,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.023309485345026543,0,0,1,0,0,1,0,0,0,1,0.0
1,1,0,0,0.7887323943661972,1,1,1,0,1,1,0,1,0,0.8263681592039801,0.6647588276021232,0,1,0,0,0,1,0,1,0,0,0.0
1,0,0,0,0.1267605633802817,1,0,0,0,0,0,0,0,1,0.02935323383084576,0.023522963304869606,0,0,1,1,0,0,0,0,1,0,0.0
1,0,1,1,0.5352112676056339,1,1,0,0,0,0,0,0,1,0.05920398009950248,0.10336948996076623,0,0,1,0,1,0,0,0,0,1,0.0
1,0,0,0,0.14084507042253522,1,0,0,0,0,0,0,0,0,0.020398009950248763,0.026252019386106624,0,0,1,1,0,0,1,0,0,0,0.0
1,0,1,1,0.28169014084507044,1,0,0,1,1,1,1,1,1,0.8412935323383085,0.2413281790906993,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.943661971830986,1,1,0,1,1,1,1,1,0,0.6671641791044776,0.6394184168012924,1,0,0,0,0,1,1,0,0,0,0.0
0,0,0,0,0.23943661971830985,1,1,0,0,1,0,1,0,1,0.7099502487562188,0.18626817447495964,0,1,0,0,1,0,0,1,0,0,0.0
1,0,0,0,0.07042253521126761,1,0,0,0,1,1,1,1,1,0.8129353233830846,0.06102584814216479,0,1,0,1,0,0,0,0,0,1,1.0
0,0,0,0,0.23943661971830985,1,1,1,0,0,0,0,0,0,0.37810945273631835,0.1097449803831064,1,0,0,1,0,0,0,0,0,1,0.0
1,0,1,1,0.7183098591549296,1,0,0,0,1,0,0,0,1,0.32537313432835824,0.29908262174013384,1,0,0,0,1,0,1,0,0,0,0.0
0,0,1,1,0.7746478873239437,1,1,1,1,1,1,1,1,0,0.9711442786069652,0.7557235171936303,0,1,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0.619718309859155,1,1,0,0,1,1,1,1,1,0.8497512437810945,0.545701592430187,0,1,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.9295774647887325,1,1,0,0,0,0,0,0,1,0.07810945273631842,0.20087122086314332,0,0,1,0,0,1,0,0,0,1,0.0
0,0,1,0,0.02816901408450704,0,0,1,0,0,1,0,0,0,0.16766169154228855,0.009496884375721208,1,0,0,1,0,0,0,0,0,1,0.0
0,1,0,0,0.9014084507042254,1,0,0,1,1,0,1,1,1,0.8044776119402984,0.7474440341564735,0,1,0,1,0,0,1,0,0,0,0.0
0,0,1,0,0.8732394366197184,1,1,0,1,0,1,0,1,0,0.48756218905472637,0.4864239556888991,1,0,0,0,0,1,0,0,0,1,0.0
1,0,1,1,0.14084507042253522,1,1,0,0,0,0,0,0,0,0.06716417910447761,0.032529425340410804,0,0,1,0,0,1,0,0,0,1,0.0
0,0,0,1,0.0,1,0,0,0,0,1,0,1,1,0.41094527363184075,0.00470228479113778,1,0,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0.7605633802816901,1,1,0,0,1,0,1,1,1,0.5925373134328358,0.4967170551580891,1,0,0,0,0,1,1,0,0,0,0.0
0,0,1,1,0.33802816901408456,1,1,0,0,0,1,0,0,1,0.3666666666666667,0.16700900069236094,1,0,0,0,1,0,0,0,0,1,0.0
0,0,1,0,1.0,1,1,1,1,1,1,1,1,1,0.9905472636815921,0.9999999999999999,0,1,0,0,1,0,1,0,0,0,1.0
1,0,1,0,1.0,1,1,0,0,0,0,0,0,1,0.05870646766169152,0.2028213708746827,0,0,1,0,0,1,0,1,0,0,0.0
1,0,0,1,0.9014084507042254,0,0,0,1,0,1,1,0,0,0.26865671641791045,0.336389337641357,1,0,0,0,0,1,0,0,0,1,0.0
1,1,0,0,0.7464788732394366,1,1,0,1,0,0,0,0,1,0.6094527363184079,0.5021290099238402,0,1,0,1,0,0,0,0,1,0,1.0
0,0,1,1,0.08450704225352114,1,0,0,0,0,0,0,0,0,0.019900497512437804,0.014487652896376643,0,0,1,1,0,0,0,0,0,1,0.0
1,0,1,0,1.0,1,1,1,1,0,1,0,0,0,0.4626865671641791,0.5522674821140088,1,0,0,0,0,1,1,0,0,0,0.0
0,0,1,0,0.28169014084507044,1,0,0,0,0,0,1,0,0,0.36169154228855727,0.1276713593353335,1,0,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.024378109452736302,0.0024290330025386565,0,0,1,1,0,0,1,0,0,0,0.0
0,1,0,0,0.04225352112676056,1,0,0,0,1,0,1,1,1,0.7611940298507462,0.04657281329333026,0,1,0,1,0,0,0,0,1,0,0.0
0,0,1,0,0.02816901408450704,1,1,0,0,0,1,0,0,1,0.6109452736318408,0.026880913916455113,0,1,0,1,0,0,1,0,0,0,1.0
0,0,1,0,1.0,1,1,1,1,1,1,1,1,0,0.9706467661691541,0.9593064851142395,0,1,0,0,0,1,0,1,0,0,0.0
1,0,0,0,0.07042253521126761,1,0,1,0,0,0,0,0,1,0.31044776119402984,0.03413339487652897,1,0,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.7183098591549296,1,0,0,0,1,0,0,1,1,0.6522388059701492,0.4976459727671359,0,1,0,1,0,0,0,1,0,0,0.0
0,1,1,0,0.9577464788732395,1,1,0,1,1,0,0,1,1,0.7671641791044775,0.7342718670666974,0,1,0,1,0,0,1,0,0,0,0.0
0,0,0,0,0.09859154929577466,1,0,0,0,1,0,1,1,1,0.7606965174129353,0.08325640433879529,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.09859154929577466,1,0,0,0,1,0,0,0,1,0.5552238805970149,0.06708400646203555,0,1,0,1,0,0,1,0,0,0,0.0
1,1,0,0,0.8732394366197184,1,1,0,0,1,0,0,1,1,0.7099502487562188,0.6369720747749827,0,1,0,1,0,0,1,0,0,0,0.0
0,0,0,0,0.8309859154929577,1,1,1,1,1,1,1,1,1,0.9786069651741293,0.8112970228479114,0,1,0,0,1,0,0,1,0,0,0.0
1,0,1,0,0.15492957746478872,1,0,1,0,0,1,0,0,0,0.3577114427860697,0.07750980844680361,1,0,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.16901408450704225,1,0,0,0,0,0,0,0,1,0.010447761194029848,0.030060004615739672,0,0,1,1,0,0,0,0,0,1,0.0
0,0,0,0,0.295774647887324,1,1,1,1,1,0,0,0,0,0.4656716417910447,0.16256058158319872,1,0,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0.056338028169014086,1,1,0,0,1,0,1,0,1,0.7388059701492538,0.05006923609508424,0,1,0,1,0,0,0,0,1,0,1.0
1,0,1,1,0.0,1,0,0,0,0,0,0,0,0,0.011940298507462671,7.500576967459007e-05,0,0,1,1,0,0,0,0,0,1,1.0
1,0,1,1,1.0,1,1,0,0,0,0,0,0,1,0.057711442786069655,0.1950553888760674,0,0,1,0,0,1,1,0,0,0,0.0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.00497512437810943,0.003963766443572582,0,0,1,1,0,0,1,0,0,0,0.0
1,0,1,1,0.5492957746478874,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.08753173321024695,0,0,1,0,0,1,1,0,0,0,0.0
0,0,1,1,0.6056338028169015,1,0,0,0,0,0,0,0,0,0.01741293532338306,0.09716708977613664,0,0,1,0,1,0,1,0,0,0,0.0
0,1,1,0,0.9859154929577465,1,0,1,1,0,1,1,0,1,0.5248756218905473,0.5761943226402031,1,0,0,0,1,0,1,0,0,0,0.0
1,0,0,0,0.014084507042253521,1,1,0,0,0,0,0,0,1,0.5701492537313433,0.01702054004154166,0,1,0,1,0,0,0,0,1,0,1.0
0,1,0,0,0.35211267605633806,1,1,0,0,0,0,1,1,1,0.7497512437810945,0.27524809600738515,0,1,0,1,0,0,0,0,1,0,0.0
0,0,1,1,0.0,1,0,0,0,0,0,0,0,1,0.5149253731343283,0.005908146780521578,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0.061194029850746234,0.0006462035541195473,1,0,0,1,0,0,0,0,0,1,0.0
0,0,1,1,0.9014084507042254,1,0,1,0,0,1,1,1,1,0.5626865671641791,0.5540445418878375,1,0,0,0,0,1,1,0,0,0,1.0
0,0,0,0,0.02816901408450704,1,1,0,0,0,1,1,0,1,0.46766169154228854,0.022051696284329566,1,0,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0.16901408450704225,1,0,0,0,0,1,0,0,1,0.32139303482587056,0.06830717747519041,1,0,0,1,0,0,0,0,0,1,0.0
1,0,1,0,0.4507042253521127,1,1,0,1,1,0,1,1,1,0.8572139303482588,0.3912762520193861,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.5218905472636816,0.0059889222247865226,0,1,0,1,0,0,0,0,0,1,0.0
0,0,1,1,0.04225352112676056,1,0,0,0,0,0,0,0,0,0.26865671641791045,0.015756981306254327,1,0,0,1,0,0,0,0,0,1,0.0
0,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.517910447761194,0.014447265174244172,0,1,0,1,0,0,0,0,1,0,0.0
0,0,1,0,1.0,1,1,1,1,0,1,1,1,1,0.9024875621890548,0.9065543503346412,0,1,0,0,0,1,0,1,0,0,0.0
1,0,1,1,0.5070422535211268,1,1,0,0,0,0,0,0,0,0.081592039800995,0.10302330948534504,0,0,1,1,0,0,0,0,0,1,0.0
1,0,0,0,0.19718309859154928,1,0,1,0,0,0,1,0,0,0.6761194029850747,0.1444034156473575,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.3098591549295775,1,0,0,0,0,0,0,0,1,0.013930348258706454,0.05300023078698362,0,0,1,0,1,0,0,1,0,0,0.0
1,0,1,1,0.4084507042253521,0,0,0,0,0,1,1,1,0,0.3278606965174129,0.1780175398107547,1,0,0,1,0,0,0,1,0,0,1.0
1,0,1,1,0.5774647887323944,1,0,0,0,0,0,0,0,1,0.007960199004975133,0.0857431340872375,0,0,1,0,1,0,0,0,1,0,0.0
1,0,0,0,0.4366197183098592,1,1,1,0,0,0,1,1,0,0.5621890547263682,0.2612681744749596,1,0,0,0,1,0,0,0,0,1,0.0
1,0,1,1,0.295774647887324,1,1,0,0,0,0,0,0,1,0.572636815920398,0.1842026309716132,0,1,0,1,0,0,1,0,0,0,0.0
0,0,1,0,0.5774647887323944,0,0,0,0,0,0,0,0,1,0.0681592039800995,0.12443457189014542,1,0,0,1,0,0,0,1,0,0,0.0
1,0,0,0,0.09859154929577466,1,0,0,0,0,0,0,0,0,0.2606965174129353,0.040445418878375265,1,0,0,1,0,0,0,0,0,1,0.0
1,0,1,1,0.9014084507042254,1,1,1,0,1,0,1,1,1,0.8562189054726367,0.7738864528040619,0,1,0,0,0,1,0,1,0,0,0.0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.01243781094527363,0.0014712670205400415,0,0,1,1,0,0,0,0,0,1,1.0
1,0,1,1,0.971830985915493,1,1,1,1,1,1,1,1,1,0.7039800995024875,0.7240249249942303,1,0,0,0,0,1,1,0,0,0,0.0
0,0,0,1,0.295774647887324,1,0,0,0,0,0,0,0,0,0.018905472636815884,0.047738287560581585,0,0,1,1,0,0,0,1,0,0,0.0
1,1,0,0,0.04225352112676056,1,1,0,0,0,0,0,0,1,0.5636815920398011,0.03495845834294946,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,0,0.014084507042253521,1,1,0,0,0,0,0,0,0,0.5636815920398011,0.01481075467343642,0,1,0,1,0,0,0,1,0,0,1.0
1,0,1,1,0.9295774647887325,0,0,1,1,0,0,0,0,0,0.1781094527363184,0.27875028848372946,1,0,0,0,0,1,1,0,0,0,0.0
1,0,0,0,0.33802816901408456,1,0,0,0,0,0,0,0,1,0.009452736318407956,0.05923147934456498,0,0,1,1,0,0,0,1,0,0,0.0
1,0,1,0,0.26760563380281693,1,0,0,0,0,0,0,0,0,0.009950248756218888,0.04113201015462728,0,0,1,1,0,0,1,0,0,0,0.0
1,0,0,1,0.014084507042253521,1,0,1,0,0,0,0,1,1,0.42736318407960205,0.012364412647126701,1,0,0,1,0,0,0,1,0,0,0.0
0,0,0,0,0.7042253521126761,1,0,0,0,0,0,0,0,0,0.021890547263681587,0.11814562658666053,0,0,1,0,0,1,0,0,0,1,0.0
1,0,1,1,0.6338028169014085,0,0,1,1,0,0,0,0,0,0.16716417910447756,0.18479690745441957,1,0,0,1,0,0,1,0,0,0,0.0
1,0,0,0,0.33802816901408456,1,1,0,1,0,0,1,1,1,0.8159203980099502,0.2733614124163397,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,1,0.16901408450704225,1,0,0,0,0,0,0,0,0,0.2562189054726368,0.07391530117701363,1,0,0,1,0,0,0,0,0,1,0.0
1,1,0,0,0.33802816901408456,1,1,1,1,0,0,1,1,1,0.8412935323383085,0.30480036925917375,0,1,0,1,0,0,0,0,0,1,1.0
0,0,1,1,0.35211267605633806,1,0,0,0,1,0,0,0,0,0.31940298507462683,0.14620355411954766,1,0,0,0,1,0,0,0,0,1,0.0
0,0,0,0,0.5915492957746479,1,1,0,0,0,1,1,1,1,0.8134328358208955,0.4838160627740596,0,1,0,0,1,0,0,0,1,0,1.0
0,0,0,1,0.25352112676056343,1,0,0,0,0,0,0,0,1,0.01741293532338306,0.04139741518578353,0,0,1,1,0,0,0,0,1,0,0.0
0,0,1,0,0.1267605633802817,1,0,0,1,0,1,1,1,1,0.8119402985074626,0.11217401338564506,0,1,0,1,0,0,0,0,1,0,1.0
1,0,0,1,0.014084507042253521,1,1,0,0,0,0,1,1,1,0.7557213930348259,0.020193861066235864,0,1,0,1,0,0,1,0,0,0,1.0
1,0,1,0,1.0,1,1,1,1,0,1,1,1,1,0.6781094527363184,0.696993999538426,1,0,0,0,0,1,1,0,0,0,0.0
0,1,0,0,0.23943661971830985,1,1,1,1,0,0,0,0,1,0.399502487562189,0.10917378259866144,1,0,0,1,0,0,0,1,0,0,0.0
0,1,0,0,0.11267605633802817,1,1,0,0,0,0,0,1,1,0.6527363184079601,0.08900876990537734,0,1,0,1,0,0,0,0,1,0,1.0
1,1,0,0,0.36619718309859156,1,1,0,0,1,0,0,1,0,0.6970149253731343,0.2825928917609047,0,1,0,1,0,0,0,1,0,0,1.0
0,0,0,0,0.323943661971831,1,1,0,0,0,0,1,1,1,0.7547263681592039,0.26587237479806136,0,1,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.9577464788732395,1,0,0,1,1,1,1,1,1,0.8537313432835821,0.8358181398569121,0,1,0,0,1,0,1,0,0,0,1.0
1,0,1,0,0.6338028169014085,1,1,0,1,1,1,1,1,1,0.9019900497512437,0.5579852296330488,0,1,0,0,0,1,0,1,0,0,0.0
1,1,0,0,1.0,1,1,1,1,1,1,0,1,1,0.8870646766169153,0.8919859219939995,0,1,0,0,0,1,1,0,0,0,0.0
0,0,1,0,0.295774647887324,1,0,0,0,1,0,1,1,1,0.7606965174129353,0.21879759981537045,0,1,0,1,0,0,0,1,0,0,1.0
1,1,1,0,0.971830985915493,1,1,1,0,0,0,0,1,1,0.7223880597014924,0.7444380336948997,0,1,0,1,0,0,0,0,1,0,0.0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,0,0.01641791044776117,0.004454188783752596,0,0,1,1,0,0,0,0,1,0,0.0
0,0,1,0,0.4225352112676057,1,0,0,0,1,1,0,1,1,0.4791044776119403,0.23090237710593123,1,0,0,1,0,0,0,1,0,0,0.0
1,1,1,0,0.7746478873239437,1,1,0,0,1,0,1,1,1,0.8199004975124379,0.6541945534271867,0,1,0,1,0,0,1,0,0,0,1.0
1,0,1,1,0.2112676056338028,1,0,1,0,1,0,1,1,0,0.8203980099502487,0.1735402723286407,0,1,0,1,0,0,1,0,0,0,0.0
0,0,0,1,0.7183098591549296,1,1,0,0,0,0,0,0,0,0.07313432835820893,0.15182321717055158,0,0,1,0,0,1,0,1,0,0,0.0
0,0,1,1,0.16901408450704225,1,0,0,0,0,0,0,0,1,0.015920398009950265,0.026909762289406877,0,0,1,1,0,0,0,0,0,1,0.0
1,0,0,0,0.47887323943661975,1,0,0,0,0,0,0,0,0,0.02487562189054726,0.07865797369028388,0,0,1,0,1,0,0,0,0,1,0.0
1,0,0,0,0.8169014084507042,1,0,0,0,1,0,1,1,0,0.771641791044776,0.6504327255942765,0,1,0,0,0,1,0,0,1,0,0.0
0,0,1,0,1.0,1,0,0,0,1,0,1,1,1,0.7601990049751244,0.7764308792984076,0,1,0,1,0,0,0,0,1,0,0.0
1,1,1,0,0.9154929577464789,1,1,0,1,1,0,1,1,1,0.6199004975124378,0.6053888760673899,1,0,0,0,0,1,1,0,0,0,1.0
1,0,1,0,0.676056338028169,1,1,1,1,1,1,0,1,0,0.8796019900497513,0.594916916685899,0,1,0,0,0,1,0,1,0,0,0.0
1,0,0,0,0.014084507042253521,1,0,0,0,0,0,0,0,1,0.2746268656716418,0.01001615508885299,1,0,0,1,0,0,0,0,0,1,0.0
0,1,0,0,0.28169014084507044,1,1,0,1,1,0,1,1,1,0.8567164179104477,0.2599873067159012,0,1,0,1,0,0,0,0,1,0,0.0
0,1,0,0,0.7464788732394366,0,0,0,1,1,0,1,1,1,0.37014925373134333,0.34019732287099,1,0,0,0,1,0,0,0,1,0,0.0
0,1,1,0,0.323943661971831,1,1,1,0,0,0,0,0,1,0.6029850746268656,0.20233671820909302,0,1,0,1,0,0,0,0,1,0,1.0
0,0,0,0,0.0,1,1,1,1,0,0,0,0,0,0.426865671641791,0.004886914378029079,1,0,0,1,0,0,0,0,1,0,0.0
0,0,0,0,0.07042253521126761,1,0,1,1,0,0,0,0,1,0.6039800995024875,0.05494461112393261,0,1,0,1,0,0,0,0,1,0,0.0
1,0,0,0,0.0,1,0,0,0,0,0,0,0,1,0.2606965174129353,0.002959843064851143,1,0,0,1,0,0,0,0,0,1,1.0
0,0,0,1,0.676056338028169,1,1,1,1,1,0,1,1,1,0.9049751243781096,0.6083141010846989,0,1,0,0,1,0,0,1,0,0,0.0
1,0,1,1,0.7746478873239437,1,0,1,1,1,0,0,0,1,0.4283582089552238,0.3840295407339026,1,0,0,0,0,1,0,1,0,0,0.0
1,1,0,0,0.7746478873239437,1,1,1,1,0,0,0,1,1,0.7820895522388059,0.6001442418647588,0,1,0,1,0,0,0,0,1,0,0.0
1,0,1,1,0.07042253521126761,0,0,0,1,1,1,0,0,0,0.22189054726368157,0.022928686822063237,1,0,0,0,0,1,0,0,0,1,0.0
0,0,0,0,0.4366197183098592,1,0,0,0,0,0,0,0,0,0.015422885572139305,0.06795522732517888,0,0,1,0,1,0,0,0,0,1,0.0
0,0,1,1,0.6901408450704226,1,1,1,1,1,0,1,1,1,0.8955223880597015,0.6245788137549042,0,1,0,0,1,0,0,0,1,0,0.0
0,0,1,1,0.8028169014084507,1,1,0,0,1,1,1,1,1,0.863681592039801,0.690751211631664,0,1,0,0,1,0,1,0,0,0,0.0
1,0,1,1,0.9014084507042254,1,1,1,1,1,1,1,1,1,0.718407960199005,0.6853334871913224,1,0,0,0,0,1,0,0,0,1,0.0
1,0,0,0,0.8873239436619719,1,1,1,1,1,1,1,1,1,0.6781094527363184,0.6258077544426495,1,0,0,0,0,1,0,1,0,0,0.0
1,0,1,0,0.9154929577464789,1,1,1,1,1,0,0,0,0,0.48407960199004973,0.5021290099238402,1,0,0,0,0,1,1,0,0,0,0.0
